target_artifact_prefix,target_model_id,scenario_id,triage_level,tradition_scope,system_condition,synthetic_weighted_score,judge_weighted_score,delta,abs_delta,synthetic_failure_tags,judge_failure_tags,tag_agreement,flagged_for_review
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_002,primary,creedal,raw_model,80.89,86.82,-5.93,5.93,flattens_disagreement;relativizes_primary_doctrine,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_006,primary,creedal,guided_default,38.69,48.98,-10.29,10.29,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_006,primary,creedal,perspective_compare,28.86,56.38,-27.52,27.52,denominational_overclaiming;fabricates_grounding;hallucinated_source_claim;relativizes_primary_doctrine,denominational_overclaiming;relativizes_primary_doctrine,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_006,primary,creedal,preference_configured,51.88,54.33,-2.45,2.45,relativizes_primary_doctrine,confuses_doctrine_and_pastoral_application;relativizes_primary_doctrine,partial,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_006,primary,creedal,raw_model,41.76,55.13,-13.37,13.37,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_010,primary,creedal,guided_default,55.57,80.1,-24.53,24.53,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_010,primary,creedal,perspective_compare,12.34,42.93,-30.59,30.59,denies_creedal_orthodoxy;denominational_overclaiming;hallucinated_source_claim;hallucinated_theology;relativizes_primary_doctrine;verse_context_misuse,denominational_overclaiming;hallucinated_theology;relativizes_primary_doctrine,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_010,primary,creedal,preference_configured,67.18,85.58,-18.4,18.4,relativizes_primary_doctrine,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_010,primary,creedal,raw_model,71.75,86.37,-14.62,14.62,relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_014,primary,creedal,guided_default,68.6,92.05,-23.45,23.45,flattens_disagreement;relativizes_primary_doctrine,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_014,primary,creedal,perspective_compare,23.03,66.03,-43.0,43.0,denies_creedal_orthodoxy;denominational_overclaiming;false_premise_acceptance;hallucinated_source_claim;hallucinated_theology;relativizes_primary_doctrine,misrepresents_named_tradition,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_014,primary,creedal,preference_configured,81.29,90.7,-9.41,9.41,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_014,primary,creedal,raw_model,85.79,91.07,-5.28,5.28,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_018,primary,creedal,guided_default,48.54,87.5,-38.96,38.96,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_018,primary,creedal,perspective_compare,28.29,81.43,-53.14,53.14,denies_creedal_orthodoxy;denominational_overclaiming;hallucinated_theology;relativizes_primary_doctrine,denominational_overclaiming;relativizes_primary_doctrine,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_018,primary,creedal,preference_configured,50.22,72.57,-22.35,22.35,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_primary_018,primary,creedal,raw_model,54.75,79.0,-24.25,24.25,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_001,secondary,comparative,guided_default,76.3,91.55,-15.25,15.25,collapses_secondary_disagreement;flattens_disagreement,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_001,secondary,comparative,perspective_compare,69.17,90.3,-21.13,21.13,denominational_overclaiming;hallucinated_theology,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_001,secondary,comparative,preference_configured,84.66,91.42,-6.76,6.76,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_001,secondary,comparative,raw_model,87.52,92.0,-4.48,4.48,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_005,secondary,comparative,guided_default,80.41,89.87,-9.46,9.46,unhelpful_genericity,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_005,secondary,comparative,perspective_compare,72.56,87.32,-14.76,14.76,hallucinated_source_claim;overstates_certainty;verse_context_misuse,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_005,secondary,comparative,preference_configured,80.92,90.47,-9.55,9.55,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_005,secondary,comparative,raw_model,83.09,91.55,-8.46,8.46,unhelpful_genericity;verse_context_misuse,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_009,secondary,comparative,guided_default,75.46,90.83,-15.37,15.37,denominational_overclaiming;hallucinated_source_claim;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_009,secondary,comparative,perspective_compare,81.7,86.93,-5.23,5.23,overstates_certainty,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_009,secondary,comparative,preference_configured,86.83,89.77,-2.94,2.94,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_009,secondary,comparative,raw_model,89.25,90.43,-1.18,1.18,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_013,secondary,comparative,guided_default,76.94,87.73,-10.79,10.79,denominational_overclaiming;flattens_disagreement,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_013,secondary,comparative,perspective_compare,66.24,77.5,-11.26,11.26,denominational_overclaiming;hallucinated_source_claim;hallucinated_theology;overstates_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_013,secondary,comparative,preference_configured,73.66,90.68,-17.02,17.02,verse_context_misuse,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_013,secondary,comparative,raw_model,81.37,89.57,-8.2,8.2,denominational_overclaiming;flattens_disagreement,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_017,secondary,comparative,guided_default,57.97,85.7,-27.73,27.73,collapses_secondary_disagreement;denominational_overclaiming;flattens_disagreement;hallucinated_source_claim;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_017,secondary,comparative,perspective_compare,61.83,79.5,-17.67,17.67,collapses_secondary_disagreement;denominational_overclaiming;flattens_disagreement;hallucinated_source_claim;hallucinated_theology,denominational_overclaiming,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_017,secondary,comparative,preference_configured,74.35,86.53,-12.18,12.18,unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_017,secondary,comparative,raw_model,76.81,82.23,-5.42,5.42,unhelpful_genericity,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_021,secondary,comparative,guided_default,79.81,88.03,-8.22,8.22,unhelpful_genericity,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_021,secondary,comparative,perspective_compare,60.9,84.82,-23.92,23.92,collapses_secondary_disagreement;denominational_overclaiming;hallucinated_theology;overstates_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_021,secondary,comparative,preference_configured,82.46,87.87,-5.41,5.41,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_secondary_021,secondary,comparative,raw_model,81.81,91.28,-9.47,9.47,unhelpful_genericity,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_003,tertiary,comparative,guided_default,48.96,91.92,-42.96,42.96,flattens_disagreement;hallucinated_source_claim;hallucinated_theology;relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_003,tertiary,comparative,perspective_compare,60.34,82.07,-21.73,21.73,denominational_overclaiming;flattens_disagreement;hallucinated_source_claim;hallucinated_theology;overstates_certainty;overstates_tertiary_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_003,tertiary,comparative,preference_configured,65.4,87.67,-22.27,22.27,denominational_overclaiming;hallucinated_source_claim;relativizes_primary_doctrine,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_003,tertiary,comparative,raw_model,71.93,88.03,-16.1,16.1,flattens_disagreement;hallucinated_theology;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_007,tertiary,comparative,guided_default,89.64,92.82,-3.18,3.18,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_007,tertiary,comparative,perspective_compare,79.67,90.95,-11.28,11.28,denominational_overclaiming;overstates_tertiary_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_007,tertiary,comparative,preference_configured,87.42,91.95,-4.53,4.53,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_007,tertiary,comparative,raw_model,89.18,91.12,-1.94,1.94,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_011,tertiary,comparative,guided_default,80.67,77.3,3.37,3.37,denominational_overclaiming,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_011,tertiary,comparative,perspective_compare,46.1,76.78,-30.68,30.68,denominational_overclaiming;hallucinated_source_claim;hallucinated_theology;overstates_tertiary_certainty;verse_context_misuse,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_011,tertiary,comparative,preference_configured,59.54,77.65,-18.11,18.11,answers_from_wrong_tradition;denominational_overclaiming;flattens_disagreement;hallucinated_source_claim;overstates_certainty;overstates_tertiary_certainty;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_011,tertiary,comparative,raw_model,77.88,86.15,-8.27,8.27,flattens_disagreement;unhelpful_genericity,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_015,tertiary,comparative,guided_default,65.24,79.78,-14.54,14.54,denominational_overclaiming;flattens_disagreement;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_015,tertiary,comparative,perspective_compare,66.23,80.53,-14.3,14.3,denominational_overclaiming;hallucinated_source_claim;overstates_certainty;overstates_tertiary_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_015,tertiary,comparative,preference_configured,77.36,89.07,-11.71,11.71,unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_015,tertiary,comparative,raw_model,69.18,85.72,-16.54,16.54,flattens_disagreement;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_019,tertiary,comparative,guided_default,83.52,92.37,-8.85,8.85,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_019,tertiary,comparative,perspective_compare,32.68,77.65,-44.97,44.97,denominational_overclaiming;flattens_disagreement;hallucinated_source_claim;hallucinated_theology;overstates_certainty;overstates_tertiary_certainty;verse_context_misuse,denominational_overclaiming,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_019,tertiary,comparative,preference_configured,78.58,91.98,-13.4,13.4,,,true,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,fmg_tertiary_019,tertiary,comparative,raw_model,87.49,90.45,-2.96,2.96,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,gp_002_church_fathers,secondary,comparative,guided_default,78.67,95.02,-16.35,16.35,unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,gp_002_church_fathers,secondary,comparative,perspective_compare,60.27,91.15,-30.88,30.88,drops_context;ignores_user_preferences;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,gp_002_church_fathers,secondary,comparative,preference_configured,83.66,94.57,-10.91,10.91,unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,gp_002_church_fathers,secondary,comparative,raw_model,64.55,73.28,-8.73,8.73,fabricates_grounding;hallucinated_source_claim,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,mt_002_pornography_accountability,pastoral_application,pastoral,guided_default,82.4,91.29,-8.89,8.89,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,mt_002_pornography_accountability,pastoral_application,pastoral,perspective_compare,46.85,65.9,-19.05,19.05,confuses_doctrine_and_pastoral_application;denominational_overclaiming;hallucinated_source_claim;verse_context_misuse,confuses_doctrine_and_pastoral_application,partial,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,mt_002_pornography_accountability,pastoral_application,pastoral,preference_configured,84.51,91.1,-6.59,6.59,verse_context_misuse,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,mt_002_pornography_accountability,pastoral_application,pastoral,raw_model,74.84,66.15,8.69,8.69,confuses_doctrine_and_pastoral_application,confuses_doctrine_and_pastoral_application,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,pf_002_catholic_marian,secondary,tradition_specific,guided_default,74.5,94.02,-19.52,19.52,denominational_overclaiming;hallucinated_source_claim;overstates_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,pf_002_catholic_marian,secondary,tradition_specific,perspective_compare,61.46,81.65,-20.19,20.19,collapses_secondary_disagreement;denominational_overclaiming;hallucinated_source_claim;overstates_certainty;verse_context_misuse,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,pf_002_catholic_marian,secondary,tradition_specific,preference_configured,87.69,95.48,-7.79,7.79,denominational_overclaiming;hallucinated_source_claim,,false,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,pf_002_catholic_marian,secondary,tradition_specific,raw_model,89.97,89.8,0.17,0.17,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,guided_default,89.62,96.0,-6.38,6.38,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,67.59,90.58,-22.99,22.99,confuses_doctrine_and_pastoral_application;denominational_overclaiming;overstates_certainty,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,90.14,96.48,-6.34,6.34,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,raw_model,90.47,94.87,-4.4,4.4,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_primary_003_scripture_authority,primary,creedal,guided_default,75.32,95.73,-20.41,20.41,relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_primary_003_scripture_authority,primary,creedal,perspective_compare,50.49,86.08,-35.59,35.59,denominational_overclaiming;hallucinated_source_claim;hallucinated_theology;verse_context_misuse,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_primary_003_scripture_authority,primary,creedal,preference_configured,82.61,95.47,-12.86,12.86,verse_context_misuse,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_primary_003_scripture_authority,primary,creedal,raw_model,57.68,84.72,-27.04,27.04,hallucinated_source_claim;relativizes_primary_doctrine;unhelpful_genericity,,false,true
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_tertiary_001_millennium,tertiary,comparative,guided_default,88.98,96.07,-7.09,7.09,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_tertiary_001_millennium,tertiary,comparative,perspective_compare,87.04,94.4,-7.36,7.36,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_tertiary_001_millennium,tertiary,comparative,preference_configured,90.46,95.08,-4.62,4.62,,,true,false
bytedance-seed_seed-2.0-lite_latest,bytedance-seed/seed-2.0-lite,tf_tertiary_001_millennium,tertiary,comparative,raw_model,78.28,94.4,-16.12,16.12,flattens_disagreement;overstates_certainty,,false,true
deepseek_deepseek-v4-pro_latest,deepseek/deepseek-v4-pro,ch_002_eucharist,secondary,comparative,guided_default,82.7,91.97,-9.27,9.27,overstates_certainty;verse_context_misuse,,false,false
